34400.714466268,3,21769521,100,5861800,1
34400.714466268,1,21769560,100,5863500,1
34400.715528704,3,21769560,100,5863500,1
34400.715528704,1,21769589,100,5861800,1
34400.716298504,3,21769589,100,5861800,1
34400.716298504,1,21769627,100,5863500,1
34400.717347414,3,21769627,100,5863500,1
34400.717347414,1,21769655,100,5861800,1
34400.718105252,3,21769655,100,5861800,1
34400.718105252,1,21769675,100,5863500,1
34400.719159041,3,21769675,100,5863500,1
34400.719159041,1,21769711,100,5861800,1
34400.720244278,3,21769711,100,5861800,1
34400.720244278,1,21769735,100,5863500,1
34400.721362542,3,21769735,100,5863500,1
34400.721362542,1,21769764,100,5861800,1
34400.722090601,3,21769764,100,5861800,1
34400.722090601,1,21769782,100,5863500,1
34400.723147967,3,21769782,100,5863500,1
34400.723147967,1,21769817,100,5861800,1
34400.724500581,3,21769817,100,5861800,1
34400.724500581,1,21769859,100,5863500,1
34400.725747432,3,21769859,100,5863500,1
34400.725747432,1,21769903,100,5861800,1
34400.726653236,3,21769903,100,5861800,1
34400.726653236,1,21769946,100,5863500,1
34400.727343578,3,21769946,100,5863500,1
34400.727343578,1,21769975,100,5861800,1
34400.864934607,5,0,100,5866400,-1
34400.864934607,5,0,20,5866400,-1
34400.864934607,4,21768449,18,5866500,-1
34400.864934607,4,21768450,6,5866600,-1
34400.864934607,5,0,100,5866700,-1
34400.864934607,4,21767130,100,5866800,-1
34400.865039352,1,21773957,18,5861800,1
34400.865081656,1,21773965,18,5861900,1
34400.865133988,1,21773976,18,5862100,1
34400.872455915,1,21774722,100,5862600,1
34400.872606578,3,21774722,100,5862600,1
34400.872606578,1,21774733,100,5862300,1
34400.994547218,1,21778142,18,5862600,1
34400.994706121,1,21778148,100,5862600,1
34401.123553040,1,21780571,100,5866400,-1
34401.123670387,3,21778142,18,5862600,1
34401.123767545,3,21778148,100,5862600,1
34401.123767545,1,21780581,100,5860800,1
34401.125375583,3,21780581,100,5860800,1
34401.125375583,1,21780630,100,5862600,1
34401.126482275,3,21780630,100,5862600,1
34401.126482275,1,21780686,100,5860800,1
34401.127301635,5,0,80,5863100,1
34401.127376280,1,21780727,16,5866400,-1
34401.127430727,1,21780732,18,5860900,1
34401.128689917,1,21780843,100,5861400,1
34401.189236781,1,21782207,100,5861900,1
34401.189345626,1,21782211,100,5863100,1
34401.437879948,3,21782211,100,5863100,1
34401.437879948,1,21785813,100,5864200,1
34401.658456960,3,21780727,16,5866400,-1
34401.658480654,3,21785813,100,5864200,1
34401.658480654,1,21789804,100,5862900,1
34401.705590854,5,0,206,5866200,-1
34401.705590854,5,0,114,5866200,-1
34401.705677039,1,21790340,18,5862900,1
34401.705711389,1,21790347,18,5863000,1
34401.705752929,1,21790354,18,5863200,1
34401.705787138,1,21790357,100,5863500,1
34401.705887433,3,21790357,100,5863500,1
34401.782670092,5,0,86,5866200,-1
34401.782752166,1,21791421,18,5863300,1
34401.782789627,1,21791422,16,5866300,-1
34401.782824087,1,21791423,18,5863500,1
34401.782916077,4,21791422,16,5866300,-1
34402.208574911,3,21791423,18,5863500,1
34402.208668826,3,21791431,100,5862800,1
34402.208668826,1,21799116,100,5862900,1
34402.599762499,4,21780571,84,5866400,-1
34402.599845252,1,21804416,18,5862900,1
34402.599878453,1,21804419,18,5863000,1
34402.599924456,1,21804422,100,5863200,1
34402.599926272,1,21804423,18,5863200,1
34402.600051182,3,21804422,100,5863200,1
34402.608111950,1,21804531,100,5864100,1
34402.608306104,3,21804531,100,5864100,1
34402.608306104,1,21804536,100,5863700,1
34402.818956993,4,21780571,16,5866400,-1
34402.818956993,5,0,84,5866400,-1
34402.819029821,1,21807228,18,5863700,1
34402.819075210,1,21807230,18,5863800,1
34402.819111348,1,21807233,18,5864000,1
34403.303749376,3,21807233,18,5864000,1
34403.303838665,3,21807341,100,5863500,1
34403.303838665,1,21814658,100,5863300,1
34403.303930243,3,21814658,100,5863300,1
34403.303930243,1,21814659,100,5863000,1
34403.538366916,1,21817331,18,5863300,1
34403.753556092,1,21820290,300,5863400,1
34403.753792732,1,21820293,100,5865400,1
34407.162326870,3,21820293,100,5865400,1
34407.162326870,1,21875481,100,5865800,1
34408.212303135,3,21875481,100,5865800,1
34408.212303135,1,21891696,100,5865900,1
34408.456533530,1,21894413,100,5867300,-1
34408.668457404,1,21896660,200,5865900,1
34408.668604041,3,21891696,100,5865900,1
34408.668604041,1,21896665,100,5866600,1
34408.733002607,5,0,180,5866700,1
34408.733002607,5,0,120,5866700,1
34408.733158459,1,21897352,6,5867300,-1
34408.733294572,5,0,79,5866700,1
34408.734172272,5,0,101,5866700,1
34408.734172272,5,0,99,5866700,1
34408.770329744,5,0,100,5866700,1
34408.816080641,1,21898085,100,5866900,1
34408.858628447,5,0,97,5867000,1
34408.858786993,3,21897352,6,5867300,-1
34409.056470529,5,0,100,5867000,1
34409.216612544,1,21903508,100,5866900,1
34409.216781244,1,21903515,100,5867100,1
34409.324323263,4,17614202,2,5867300,-1
34409.324323263,4,21894413,100,5867300,-1
34409.324431132,5,0,134,5867300,-1
34409.324463440,3,21903515,100,5867100,1
34409.324463440,1,21904981,100,5867200,1
34409.324560513,1,21904989,66,5867300,-1
34409.324647930,3,21904981,100,5867200,1
34409.324647930,1,21904990,100,5867100,1
34409.324650965,4,21904989,45,5867300,-1
34409.324742537,4,21904989,21,5867300,-1
34409.324825322,3,21904990,100,5867100,1
34409.324825322,1,21905000,100,5867200,1
34409.326038657,4,10795752,179,5867500,-1
34409.326080082,4,10795752,71,5867500,-1
34409.326183386,3,21905000,100,5867200,1
34409.326183386,1,21905054,100,5867300,1
34409.327259786,4,21857114,200,5867700,-1
34409.327382265,3,21905054,100,5867300,1
34409.327382265,1,21905090,100,5867400,1
34409.327608604,3,21905090,100,5867400,1
34409.327608604,1,21905096,100,5867400,1
34409.329694266,4,1918308,30,5868000,-1
34409.329794544,3,21905096,100,5867400,1
34409.329794544,1,21905144,100,5867700,1
34409.347796732,4,21905144,100,5867700,1
34409.347868988,1,21905416,100,5868500,-1
34409.348549472,1,21905434,200,5868500,-1
34409.364134634,3,21905434,200,5868500,-1
34409.364135443,1,21905584,200,5868400,-1
34409.364795002,1,21905604,200,5868200,-1
34409.538476959,2,21905604,100,5868200,-1
34409.896300773,4,21905604,100,5868200,-1
34409.917755282,1,21912982,100,5868300,-1
34410.017598975,3,21912982,100,5868300,-1
34410.017610451,1,21914764,100,5868600,-1
34410.018272904,1,21914782,100,5868600,-1
34410.019696496,1,21914809,100,5868500,-1
34410.020162978,3,21914809,100,5868500,-1
34410.020412207,1,21914866,100,5868600,-1
34410.020831457,1,21914877,100,5868600,-1
34410.144403116,4,1918106,100,5868600,-1
34410.144996263,3,21914866,100,5868600,-1
34410.145003936,3,21914877,100,5868600,-1
34410.158348700,1,21917540,200,5868800,-1
34410.158448157,4,21917540,3,5868800,-1
34410.158571148,1,21917545,18,5866900,1
34410.179795283,1,21917731,3,5868800,-1
34410.258695980,1,21918423,200,5868700,-1
34410.362337036,3,21917545,18,5866900,1
34410.478307125,5,0,100,5867100,1
34410.478307125,5,0,100,5867000,1
34410.478307125,5,0,100,5867000,1
34410.478396365,1,21920866,6,5868700,-1
34410.484426101,1,21920922,100,5868600,-1
34410.484649921,1,21920929,100,5868600,-1
34410.600020096,3,21920922,100,5868600,-1
34410.600025153,3,21920929,100,5868600,-1
34410.600097023,3,21920866,6,5868700,-1
34410.600668723,1,21922221,200,5868800,-1
34410.632049145,2,21922221,100,5868800,-1
34410.634809739,1,21923194,100,5867800,1
34410.635357641,5,0,200,5868700,-1
34410.635483784,5,0,100,5868700,-1
34410.638726440,4,21922221,100,5868800,-1
34410.638826123,3,21923194,100,5867800,1
34410.638826123,1,21923335,100,5867900,1
34410.638948687,4,21923335,100,5867900,1
34410.638948687,5,0,100,5867900,1
34410.638948687,5,0,100,5867900,1
34410.639023608,1,21923349,100,5868800,-1
34410.639747233,1,21923375,18,5867100,1
34410.642229133,4,21923349,100,5868800,-1
34410.642896741,4,15531151,100,5868900,-1
34410.642990486,1,21923483,18,5867400,1
34410.643117308,1,21923504,100,5868900,-1
34410.644255764,4,19060787,77,5868900,-1
34410.644255764,4,21923504,23,5868900,-1
34410.644491826,1,21923568,100,5868900,-1
34410.644708991,4,21923504,77,5868900,-1
34410.644708991,4,21923568,23,5868900,-1
34410.644917457,1,21923583,100,5868900,-1
34410.645466563,4,21923568,77,5868900,-1
34410.645466563,4,21923583,23,5868900,-1
34410.645530497,4,21923583,77,5868900,-1
34410.652671107,4,11368988,20,5869000,-1
34410.652750238,1,21923813,100,5867500,1
34410.653758440,4,3884006,50,5869500,-1
34410.653832604,1,21923848,8,5867500,1
34410.654955364,5,0,100,5869300,-1
34410.654955364,5,0,30,5869900,-1
34410.655025532,1,21923887,4,5867500,1
34410.659439999,1,21923998,200,5869900,-1
34410.661641989,2,21923998,100,5869900,-1
34410.743719478,1,21924733,100,5869700,-1
34410.744431036,3,21924733,100,5869700,-1
34410.745088092,1,21924754,100,5869900,-1
34410.759272904,1,21924890,3,5868700,1
34410.760220694,3,21924754,100,5869900,-1
34410.760412287,3,21924890,3,5868700,1
34410.760932404,1,21924940,100,5870000,-1
34410.761225203,1,21924952,3,5869200,1
34410.761325647,4,21924952,3,5869200,1
34410.761394613,1,21924964,100,5869900,-1
34410.778347861,5,0,100,5869800,-1
34410.778422762,1,21925226,18,5867500,1
34410.778458053,1,21925231,18,5867600,1
34410.780576496,1,21925288,50,5867600,1
34410.791018304,5,0,90,5869800,-1
34410.835411840,5,0,50,5869800,-1
34410.900419907,3,21925231,18,5867600,1
34411.013999190,1,21927702,18,5867700,1
34411.110194102,3,21924964,100,5869900,-1
34411.528120353,3,21927702,18,5867700,1
34411.599354793,3,3647238,20,5870000,-1
34411.603585600,3,3647240,15,5870000,-1
34411.604044576,3,9702616,15,5870000,-1
34411.605110947,3,11587707,100,5870000,-1
34411.605889089,3,16426495,60,5870000,-1
34411.712355320,5,0,100,5869300,-1
34411.712456997,1,21937676,6,5869900,-1
34411.729771781,1,21937898,18,5867900,1
34411.820542605,5,0,100,5869800,-1
34411.820542605,4,21937676,6,5869900,-1
34411.820542605,4,2050120,17,5870000,-1
34411.820542605,4,2134900,40,5870000,-1
34411.820542605,4,2681097,300,5870000,-1
34411.820542605,4,3272621,50,5870000,-1
34411.820542605,4,3554411,14,5870000,-1
34411.820542605,4,3562673,75,5870000,-1
34411.820542605,4,3566430,98,5870000,-1
34411.820635609,1,21938948,100,5868000,1
34411.820637836,1,21938949,18,5868000,1
34411.829676215,4,3566430,20,5870000,-1
34411.829753894,1,21939036,14,5868100,1
34411.927236712,4,3566430,32,5870000,-1
34411.927236712,4,5049505,70,5870000,-1
34411.927236712,4,5926279,2,5870000,-1
34411.927236712,4,9486047,27,5870000,-1
34411.927236712,4,12759816,5,5870000,-1
34411.927236712,4,16225065,300,5870000,-1
34411.927236712,4,16225109,264,5870000,-1
34411.927493639,1,21941173,300,5870000,-1
34411.927503419,1,21941174,300,5870000,-1
34411.928192540,4,16225109,36,5870000,-1
34411.928192540,4,21941173,32,5870000,-1
34412.371675380,4,21941173,100,5870000,-1
34412.371820066,3,21939036,14,5868100,1
34412.642753142,4,21941173,168,5870000,-1
34412.642753142,4,21941174,32,5870000,-1
34412.642828045,1,21951830,18,5867600,1
34412.642863222,1,21951832,18,5867700,1
34412.642921620,1,21951833,18,5867800,1
34412.642966381,1,21951834,48,5870000,-1
34412.715558063,4,21941174,268,5870000,-1
34412.715558063,4,21951834,48,5870000,-1
34412.715558063,5,0,184,5870000,-1
34412.715645856,1,21952995,100,5868300,1
34412.715860158,1,21953018,300,5870000,-1
34412.716527048,4,21953018,100,5870000,-1
34412.716662556,4,21953018,200,5870000,-1
34412.716747023,1,21953074,18,5868300,1
34412.716778945,1,21953077,18,5868400,1
34412.716871484,1,21953080,200,5870600,-1
34412.716877250,1,21953081,300,5870000,-1
34412.734459577,4,21953081,300,5870000,-1
34412.734545787,1,21953776,100,5868600,1
34412.734695982,1,21953778,300,5870000,-1
34412.746044767,4,21953778,89,5870000,-1
34412.809014401,4,21953778,211,5870000,-1
34412.809014401,5,0,268,5870000,-1
34412.809096144,1,21954644,100,5868700,1
34412.809622607,3,21953804,200,5870600,-1
34412.838143630,1,21955057,54,5870300,1
34412.843014946,1,21955150,200,5870600,-1
34412.848443251,4,21955150,100,5870600,-1
34412.849215131,5,0,100,5870400,1
34412.849215131,5,0,54,5870400,1
34412.849228377,5,0,116,5870400,1
34412.849228377,4,21955057,38,5870300,1
34412.849244444,4,21955057,16,5870300,1
34412.849322462,1,21955267,100,5870500,-1
34412.849428056,1,21955278,18,5868800,1
34413.110948686,4,21955267,100,5870500,-1
34413.111022727,1,21958943,100,5869100,1
34413.121844764,3,21955150,100,5870600,-1
34413.121847177,3,21955567,100,5870600,-1
34413.266282975,3,21958943,100,5869100,1
34413.331707235,1,21962600,200,5870800,-1
34413.342644055,3,21962600,200,5870800,-1
34413.399709686,1,21963262,200,5870900,-1
34413.400503967,3,21963262,200,5870900,-1
34413.593332316,1,21965390,18,5867900,1
34413.813834959,3,21965390,18,5867900,1
34413.813855405,3,21965396,18,5867600,1
34413.990457775,1,21969811,18,5867900,1
34414.097692857,1,21971686,100,5869700,1
34414.215653870,1,21973180,1,5869800,1
34414.469894357,4,21973180,1,5869800,1
34415.621528071,1,21991246,67,5870700,-1
34415.956790293,4,21971686,100,5869700,1
34415.956888422,1,21994982,18,5867700,1
34415.990059551,1,21998783,18,5868000,1
34416.001747506,1,22001574,4,5870400,-1
34416.006977556,1,22002226,18,5868300,1
34416.238764420,1,22009142,18,5868500,1
34416.238919574,3,22001574,4,5870400,-1
34416.508297236,3,22009142,18,5868500,1
34416.508298357,3,22002226,18,5868300,1
34416.616432394,4,21991246,67,5870700,-1
34416.616432394,5,0,3,5870800,-1
34416.616432394,4,14944431,10,5871000,-1
34416.616516208,1,22013838,100,5868400,1
34416.616595919,1,22013847,4,5871500,-1
34416.892034355,3,22013847,4,5871500,-1
34416.970285659,3,22013838,100,5868400,1
34417.133205242,1,22020345,18,5868400,1
34417.169765336,1,22022021,4,5871300,-1
34417.349259132,1,22024455,14,5868700,1
34417.349428509,3,22022021,4,5871300,-1
34417.360487937,1,22024560,53,5870900,-1
34417.957618255,3,22024560,53,5870900,-1
34417.957742717,3,22024455,14,5868700,1
34417.957751678,3,22024456,18,5868600,1
34417.957767024,3,22024457,18,5868500,1
34417.959247720,1,22031896,100,5870600,-1
34417.963639473,1,22031993,60,5870600,-1
34419.147110559,3,22031896,100,5870600,-1
34419.149969381,1,22047818,100,5870600,-1
34419.573372796,5,0,100,5868400,1
34419.573457068,1,22051860,4,5870600,-1
34419.574260419,3,22047818,100,5870600,-1
34419.574849108,4,22014804,1,5868200,1
34419.577244245,4,22014804,99,5868200,1
34419.578964453,1,22051980,100,5870200,-1
34419.581908572,1,22052032,60,5870200,-1
34419.596714126,1,22052129,200,5867800,-1
34419.597707040,1,22052173,400,5867700,-1
34419.597712773,1,22052174,100,5867600,-1
34419.600743828,1,22052221,100,5867600,-1
34419.601235265,4,21955301,185,5867100,1
34419.601239595,4,21955301,115,5867100,1
34419.601255591,4,21898085,100,5866900,1
34419.601277670,5,0,100,5866900,1
34419.601277670,4,21904659,100,5866700,1
34419.603585105,4,21904659,100,5866700,1
34419.603585105,5,0,47,5866700,1
34419.603657317,5,0,50,5866700,1
34419.603802658,1,22052283,3,5866700,1
34419.603884029,4,22052283,3,5866700,1
34419.604237843,3,22052170,100,5866100,1
34419.604238187,3,22052191,100,5866100,1
34419.604916880,1,22052302,200,5866000,1
34419.605300750,1,22052308,60,5867500,-1
34419.605823006,1,22052319,200,5866100,1
34419.609245264,3,22052319,200,5866100,1
34419.615316469,4,21896660,200,5865900,1
34419.615413166,4,22052372,77,5865700,1
34419.615499961,4,22052372,23,5865700,1
34419.615608587,1,22052447,18,5859800,1
34419.615917281,1,22052461,100,5865100,1
34419.616851405,3,22052461,100,5865100,1
34419.628703960,1,22052715,100,5862100,1
34419.636533211,1,22052844,200,5862400,1
34419.637395615,1,22052884,200,5862500,1
34419.639146927,1,22052925,200,5862600,1
34419.640678281,1,22052978,200,5862700,1
34419.641802881,1,22052994,200,5862800,1
34419.642791707,1,22053017,200,5862900,1
34419.644552058,1,22053040,200,5863000,1
34419.645636800,1,22053055,200,5863100,1
34419.649785339,1,22053110,200,5863200,1
34419.650094554,1,22053116,200,5863300,1
34419.651815438,2,22053116,100,5863300,1
34419.652325508,3,22053116,100,5863300,1
34419.652488916,1,22053197,100,5862700,1
34419.653057669,1,22053229,100,5862700,1
34419.653160354,3,22053197,100,5862700,1
34419.653527261,3,22053229,100,5862700,1
34419.653809094,1,22053243,100,5862200,1
34419.654206443,1,22053253,100,5862200,1
34419.656486832,3,22052308,60,5867500,-1
34419.658309690,1,22053345,60,5867600,-1
34419.658556151,1,22053350,200,5862300,1
34419.659530675,1,22053405,200,5862400,1
34419.660421929,3,22053405,200,5862400,1
34419.660742365,3,22053345,60,5867600,-1
34419.661088900,1,22053428,200,5862300,1
34419.662376654,1,22053454,60,5867500,-1
34419.664834074,3,22053454,60,5867500,-1
34419.665271933,3,22053428,200,5862300,1
34419.665927463,1,22053537,200,5862200,1
34419.666452733,1,22053552,60,5867600,-1
34419.666787263,1,22053559,200,5862300,1
34419.668672437,3,22053552,60,5867600,-1
34419.670270371,1,22053593,60,5867500,-1
34419.670925979,1,22053605,200,5862500,1
34419.671391988,3,22053605,200,5862500,1
34419.671924513,1,22053633,200,5862600,1
34419.672042945,3,22053593,60,5867500,-1
34419.672386192,3,22053633,200,5862600,1
34419.673051677,1,22053663,200,5862100,1
34419.673661069,1,22053676,60,5867500,-1
34419.675215921,3,22053676,60,5867500,-1
34419.676667706,1,22053727,200,5862400,1
34419.676922275,1,22053730,60,5867600,-1
34419.678456350,3,22053730,60,5867600,-1
34419.680088857,1,22053776,60,5867600,-1
34419.682949342,3,22053776,60,5867600,-1
34419.684569946,1,22053813,60,5867500,-1
34419.696020456,3,22053813,60,5867500,-1
34419.697001739,3,22053727,200,5862400,1
34419.697656178,1,22054031,60,5867300,-1
34419.697697777,1,22054035,200,5862000,1
34419.698469281,3,22054035,200,5862000,1
34419.699129175,1,22054066,200,5861800,1
34419.702846487,3,22054031,60,5867300,-1
34419.703717961,1,22054286,4,5867300,-1
34419.704692994,1,22054484,60,5866900,-1
34419.707987086,1,22054848,200,5862200,1
34419.711951459,3,22054484,60,5866900,-1
34419.713700514,1,22055302,60,5866500,-1
34419.717413117,3,22055302,60,5866500,-1
34419.718985956,3,22054848,200,5862200,1
34419.719662116,1,22055665,200,5861300,1
34419.726019257,1,22056947,100,5865000,-1
34419.727401504,3,22056947,100,5865000,-1
34419.727401504,1,22057309,100,5866400,-1
34419.729091960,1,22057983,60,5865000,-1
34419.730034022,3,22055665,200,5861300,1
34419.730595054,1,22058463,100,5863100,-1
34419.730707943,1,22058487,200,5860800,1
34419.730800977,4,22058463,100,5863100,-1
34419.730886831,1,22058532,18,5860800,1
34419.730922589,1,22058544,18,5860900,1
34419.730963037,1,22058555,18,5861100,1
34419.758008476,1,22063445,100,5862400,-1
34419.759281667,3,22063445,100,5862400,-1
34419.759548217,5,0,41,5862200,1
34419.759548217,1,22063647,59,5862100,-1
34419.759643380,1,22063660,18,5861200,1
34419.759666953,4,22063647,59,5862100,-1
34419.759810316,1,22063697,14,5861300,1
34419.857341735,3,22057983,60,5865000,-1
34419.863883892,5,0,60,5861400,1
34419.863965204,1,22068328,4,5865800,-1
34419.864267558,5,0,58,5861500,1
34420.034733498,3,22063697,14,5861300,1
34420.034744523,3,22068328,4,5865800,-1
34420.035965194,3,22064509,200,5865800,-1
34420.036659591,1,22072513,100,5866800,-1
34420.038535100,3,22072513,100,5866800,-1
34420.038540745,1,22072648,100,5867100,-1
34420.039205728,1,22072684,100,5867100,-1
34420.041961690,3,22072648,100,5867100,-1
34420.041963205,3,22072684,100,5867100,-1
34420.048682360,1,22073030,100,5867300,-1
34420.061445252,3,22073030,100,5867300,-1
34420.164196438,1,22076388,18,5860000,1
34420.167822828,5,0,25,5860500,1
34420.167896152,1,22076635,4,5867600,-1
34420.167944566,1,22076639,18,5860100,1
34420.279013220,3,22076639,18,5860100,1
34420.319370013,3,22052174,100,5867600,-1
34420.383364767,5,0,1,5860200,1
34420.383473773,1,22085773,18,5859800,1
34420.526863271,1,22088407,18,5860100,1
34420.526994063,3,22076635,4,5867600,-1
34420.530208159,1,22088489,18,5860400,1
34420.534376996,1,22088626,4,5868300,-1
34420.542722631,1,22088957,18,5860700,1
34420.542961663,1,22088980,18,5861000,1
34420.564339532,1,22089650,300,5867400,-1
34420.784330607,1,22092708,18,5861300,1
34420.977835503,3,22092708,18,5861300,1
34420.977836405,3,22092711,18,5861100,1
34421.036686410,1,22096448,18,5860100,1
34421.410126544,5,0,100,5867300,-1
34421.410126544,4,22089650,200,5867400,-1
34421.410216721,1,22102218,18,5860200,1
34421.410262300,4,22089650,14,5867400,-1
34421.410468648,1,22102225,100,5867400,-1
34421.628997807,4,22089650,86,5867400,-1
34421.628997807,4,22102225,100,5867400,-1
34421.628997807,5,0,100,5867400,-1
34421.628997807,5,0,100,5867400,-1
34421.629086223,1,22104830,18,5860300,1
34421.629142232,1,22104836,18,5860500,1
34421.633340062,5,0,100,5868500,-1
34421.633411902,1,22104934,18,5860600,1
34421.634154622,5,0,100,5868500,-1
34422.456833066,3,22104934,18,5860600,1
34423.014040267,1,22123299,18,5860100,1
34423.015676632,1,22123329,18,5860400,1
34423.374564749,1,22127668,18,5860700,1
34423.760114365,5,0,14,5866500,1
34423.760114365,5,0,172,5866400,1
34423.760235080,1,22133286,18,5860800,1
34423.896099072,1,22134670,18,5861100,1
34424.967887347,3,22134670,18,5861100,1
34424.967907090,3,22134674,18,5860900,1
34425.152727314,1,22156102,100,5867300,-1
34425.296005947,1,22157593,200,5861200,1
34425.298169293,1,22157628,200,5861300,1
34425.299029667,1,22157642,200,5861400,1
34425.301654628,3,22157642,200,5861400,1
34425.301658295,1,22157667,200,5861500,1
34425.302124593,3,22157667,200,5861500,1
34425.302660069,1,22157685,200,5861600,1
34425.303567449,3,22157685,200,5861600,1
34425.304265301,1,22157717,200,5861200,1
34425.305982580,1,22157733,200,5861300,1
34425.306448165,3,22157733,200,5861300,1
34425.307148210,1,22157746,200,5861300,1
34425.307977003,1,22157765,200,5861400,1
34425.309443507,5,0,59,5861700,1
34425.309523401,1,22157804,18,5867300,-1
34425.309573803,1,22157811,18,5861500,1
34425.311319194,1,22157872,200,5861600,1
34425.312242887,3,22157872,200,5861600,1
34425.315290987,1,22157969,200,5861500,1
34425.315769169,3,22157969,200,5861500,1
34425.317742413,1,22157988,200,5861600,1
34425.318645252,3,22157988,200,5861600,1
34425.319246957,1,22158011,200,5861700,1
34425.324668279,1,22158049,200,5861800,1
34425.325126087,3,22158049,200,5861800,1
34425.325596517,1,22158089,200,5861900,1
34425.329146415,1,22158133,200,5862000,1
34425.329605790,3,22158133,200,5862000,1
34425.330271213,1,22158161,200,5861900,1
34425.332341978,3,22158161,200,5861900,1
34425.332988243,1,22158235,200,5861900,1
34425.333446919,3,22158235,200,5861900,1
34425.333700611,1,22158271,200,5862000,1
34425.337224304,1,22158344,200,5862100,1
34425.337686002,3,22158344,200,5862100,1
34425.338171409,1,22158368,200,5862200,1
34425.339053578,3,22158368,200,5862200,1
34425.339705514,1,22158429,200,5862000,1
34425.340436886,1,22158468,200,5862700,1
34425.660638576,3,22157804,18,5867300,-1
34425.666952394,3,22158468,200,5862700,1
34425.667601859,1,22161277,200,5862200,1
34425.668066332,2,22161277,100,5862200,1
34425.670753879,3,22161277,100,5862200,1
34426.081232609,1,22165955,200,5861700,1
34426.262978700,1,22168582,18,5862000,1
34426.418183349,3,22168582,18,5862000,1
34426.418184006,3,22168587,18,5861900,1
34426.418204101,3,22168590,18,5861700,1
34426.429781096,1,22170964,18,5862000,1
34426.764225708,3,22170964,18,5862000,1
34426.764244521,3,22170970,18,5861700,1
34426.824975375,1,22176538,18,5862000,1
34426.834786484,1,22176649,18,5867000,-1
34426.861796607,1,22176879,100,5862900,1
34426.996696358,1,22177997,18,5863200,1
34426.996852480,3,22176649,18,5867000,-1
34427.004379414,1,22178098,100,5863300,1
34427.503551792,3,22178098,100,5863300,1
34427.592032843,1,22184605,18,5867000,-1
34429.921847620,1,22209453,4,5862900,1
34429.921931799,3,22184605,18,5867000,-1
34430.626408436,1,22218214,18,5867000,-1
34431.064244302,5,0,200,5865900,-1
34431.064321567,1,22222388,18,5862900,1
34431.064361121,1,22222390,18,5863000,1
34431.064403669,1,22222393,18,5863200,1
34431.064481373,3,22218214,18,5867000,-1
34431.066560891,3,22203097,100,5867300,-1
34431.071106043,5,0,100,5867200,-1
34431.071174460,1,22222563,18,5863300,1
34431.071232056,1,22222566,6,5863500,1
34431.102678692,5,0,272,5867200,-1
34431.102678692,4,22156102,100,5867300,-1
34431.102678692,5,0,1628,5867300,-1
34431.102765688,1,22222893,18,5863500,1
34431.102767122,1,22222894,100,5863600,1
34431.102806221,1,22222895,12,5868500,-1
34431.102893038,1,22222899,100,5867300,-1
34431.111635783,1,22222995,200,5863700,1
34431.264284422,4,22222899,100,5867300,-1
34431.264284422,5,0,133,5867300,-1
34431.264355147,1,22225053,100,5863800,1
34431.264396826,1,22225056,18,5863800,1
34431.264495873,1,22225061,100,5867300,-1
34431.502887693,4,22225061,100,5867300,-1
34431.502887693,5,0,400,5867300,-1
34431.502969375,1,22227623,100,5863900,1
34431.502980515,1,22227625,18,5863900,1
34431.503021665,1,22227626,12,5868500,-1
34431.503058587,1,22227628,18,5864100,1
34431.503149193,1,22227634,100,5867300,-1
34431.851420773,3,22227628,18,5864100,1
34431.851423456,3,22227631,18,5864000,1
34431.851439882,3,22227625,18,5863900,1
34431.853959760,3,22222995,200,5863700,1
34432.012320737,1,22236678,100,5866100,1
34432.315563265,4,22227634,100,5867300,-1
34432.315563265,5,0,100,5867300,-1
34432.315571340,5,0,200,5867300,-1
34432.315656893,1,22240625,100,5866200,1
34432.315789950,1,22240633,100,5867300,-1
34432.400652270,4,22240633,100,5867300,-1
34432.400652270,5,0,39,5867300,-1
34432.400731355,1,22242217,100,5866400,1
34432.756282226,3,22242217,100,5866400,1
34432.756366037,3,22242218,18,5866300,1
34433.188527278,1,22259590,200,5866700,-1
34433.188644653,4,22259590,100,5866700,-1
34433.189051799,5,0,100,5866500,1
34433.190776111,4,22259590,50,5866700,-1
34434.383577485,4,22259590,1,5866700,-1
34434.876615651,4,22259590,49,5866700,-1
34434.876696571,1,22282738,100,5866400,1
34434.876721996,1,22282741,12,5868200,-1
34435.224281105,3,22282738,100,5866400,1
34435.224363416,3,22282741,12,5868200,-1
34435.936884364,1,22296101,12,5868200,-1
34436.049706928,4,22296101,12,5868200,-1
34436.049784833,1,22297549,100,5866200,1
34436.049824996,1,22297554,18,5866200,1
34436.049873196,1,22297560,6,5866300,1
34436.399403843,3,22297560,6,5866300,1
34436.506252075,5,0,50,5868200,-1
34436.541813200,1,22301961,100,5866800,1
34436.557553686,3,22301961,100,5866800,1
34436.557553686,1,22302088,100,5867300,1
34436.810991181,4,22276319,50,5868300,-1
34436.838827500,3,22302088,100,5867300,1
34436.839250000,1,22304995,100,5867300,1
34437.047744646,1,22307646,11,5868300,-1
34437.257860123,1,22310754,100,5867300,1
34437.258014939,3,22304995,100,5867300,1
34437.258014939,1,22310757,100,5867600,1
34437.258326906,1,22310762,100,5867600,1
34437.258433757,3,22310757,100,5867600,1
34437.258433757,1,22310764,100,5867800,1
34437.258526526,3,22310764,100,5867800,1
34437.258526526,1,22310766,100,5867700,1
